Time,Rack1,Rack2,Rack3,Rack4,Rack5,Rack6,Rack7,Rack8,Rack9,Rack10,Rack11,Rack12,Rack13,Rack14,Rack15,Rack16,Rack17,Rack18,Rack19,Rack20
2610900,5.838581462,4.267935204,4.458493971,3.197554963,9.437037335,13.80828539,18.34985587,13.14508252,15.57320477,14.86877082,10.8591415,18.24478289,16.47375953,15.19929722,16.18363164,13.6999063,16.63548638,19.1720442,17.0505456,23.01165218
2611200,5.837457144,4.2677901,4.458163933,3.197554963,9.415874408,13.79003856,18.349226,13.14171026,15.57320477,14.87053775,10.85141605,18.27575875,16.46913164,15.19929722,16.18439062,13.69342267,16.62871472,19.17400098,17.0505456,23.02540207
2611500,5.836332826,4.267644996,4.457833894,3.197554963,9.394711482,13.77179174,18.34859614,13.13833799,15.57320477,14.87230469,10.84369059,18.30673462,16.46450374,15.19929722,16.1851496,13.68693905,16.62194307,19.17595775,17.0505456,23.03915196
2611800,5.835208509,4.267499892,4.457503855,3.197554963,9.373548555,13.75354491,18.34796627,13.13496573,15.57320477,14.87407163,10.83596514,18.33771048,16.45987585,15.19929722,16.18590857,13.68045542,16.61517142,19.17791453,17.0505456,23.05290185
2612100,5.834084191,4.267354789,4.457173816,3.197554963,9.352385629,13.73529809,18.34733641,13.13159347,15.57320477,14.87583856,10.82823969,18.36868634,16.45524796,15.19929722,16.18666755,13.67397179,16.60839977,19.17987131,17.0505456,23.06665174
2612400,5.832959873,4.267209685,4.456843778,3.197554963,9.331222702,13.71705126,18.34670654,13.1282212,15.57320477,14.8776055,10.82051423,18.3996622,16.45062006,15.19929722,16.18742652,13.66748816,16.60162812,19.18182808,17.0505456,23.08040163
2612700,5.831835556,4.267064581,4.456513739,3.197554963,9.310059776,13.69880443,18.34607668,13.12484894,15.57320477,14.87937244,10.81278878,18.43063807,16.44599217,15.19929722,16.1881855,13.66100453,16.59485646,19.18378486,17.0505456,23.09415152
2613000,5.830711238,4.266919478,4.4561837,3.197554963,9.288896849,13.68055761,18.34544681,13.12147668,15.57320477,14.88113937,10.80506333,18.46161393,16.44136428,15.19929722,16.18894447,13.6545209,16.58808481,19.18574164,17.0505456,23.10790141
2613300,5.829586921,4.266774374,4.455853661,3.197554963,9.267733922,13.66231078,18.34481695,13.11810441,15.57320477,14.88290631,10.79733787,18.49258979,16.43673638,15.19929722,16.18970345,13.64803728,16.58131316,19.18769841,17.0505456,23.1216513
2613600,5.828462603,4.26662927,4.455523622,3.197554963,9.246570996,13.64406396,18.34418708,13.11473215,15.57320477,14.88467325,10.78961242,18.52356565,16.43210849,15.19929722,16.19046242,13.64155365,16.57454151,19.18965519,17.0505456,23.13540118
2613900,5.827338285,4.266484167,4.455193584,3.197554963,9.225408069,13.62581713,18.34355722,13.11135989,15.57320477,14.88644018,10.78188697,18.55454152,16.42748059,15.19929722,16.1912214,13.63507002,16.56776986,19.19161197,17.0505456,23.14915107
2614200,5.826213968,4.266339063,4.454863545,3.197554963,9.204245143,13.60757031,18.34292735,13.10798762,15.57320477,14.88820712,10.77416151,18.58551738,16.4228527,15.19929722,16.19198037,13.62858639,16.5609982,19.19356874,17.0505456,23.16290096
2614500,5.82508965,4.266193959,4.454533506,3.197554963,9.183082216,13.58932348,18.34229749,13.10461536,15.57320477,14.88997405,10.76643606,18.61649324,16.41822481,15.19929722,16.19273935,13.62210276,16.55422655,19.19552552,17.0505456,23.17665085
2614800,5.823965332,4.266048855,4.454203467,3.197554963,9.16191929,13.57107665,18.34166762,13.1012431,15.57320477,14.89174099,10.75871061,18.6474691,16.41359691,15.19929722,16.19349832,13.61561914,16.5474549,19.1974823,17.0505456,23.19040074
2615100,5.824808571,4.32423544,4.518396011,3.197840459,9.211774261,13.68112782,18.34418708,13.10166463,15.59126275,14.89969221,10.83555854,18.61455725,16.42192712,15.19929722,16.19349832,13.61778035,16.5474549,19.19755756,17.0505456,23.16597447
2615400,5.825651809,4.382422025,4.582588555,3.198125955,9.261629232,13.79117899,18.34670654,13.10208616,15.60932074,14.90764342,10.91240647,18.5816454,16.43025733,15.19929722,16.19349832,13.61994155,16.5474549,19.19763282,17.0505456,23.14154819
2615700,5.826495047,4.44060861,4.646781099,3.198411451,9.311484203,13.90123016,18.349226,13.10250769,15.62737872,14.91559463,10.9892544,18.54873354,16.43858754,15.19929722,16.19349832,13.62210276,16.5474549,19.19770808,17.0505456,23.11712192
2616000,5.827338285,4.498795194,4.710973643,3.198696946,9.361339175,14.01128133,18.35174546,13.10292923,15.6454367,14.92354585,11.06610234,18.51582169,16.44691775,15.19929722,16.19349832,13.62426397,16.5474549,19.19778334,17.0505456,23.09269565
2616300,5.828181524,4.556981779,4.775166187,3.198982442,9.411194146,14.12133249,18.35426492,13.10335076,15.66349469,14.93149706,11.14295027,18.48290983,16.45524796,15.19929722,16.19349832,13.62642518,16.5474549,19.1978586,17.0505456,23.06826937
2616600,5.829024762,4.615168364,4.839358732,3.199267938,9.461049117,14.23138366,18.35678438,13.10377229,15.68155267,14.93944828,11.2197982,18.44999798,16.46357817,15.19929722,16.19349832,13.62858639,16.5474549,19.19793386,17.0505456,23.0438431
2616900,5.829868,4.673354948,4.903551276,3.199553434,9.510904088,14.34143483,18.35930384,13.10419383,15.69961065,14.94739949,11.29664614,18.41708613,16.47190837,15.19929722,16.19349832,13.6307476,16.5474549,19.19800912,17.0505456,23.01941683
2617200,5.830711238,4.731541533,4.96774382,3.19983893,9.56075906,14.451486,18.3618233,13.10461536,15.71766864,14.95535071,11.37349407,18.38417427,16.48023858,15.19929722,16.19349832,13.63290881,16.5474549,19.19808438,17.0505456,22.99499055
2617500,5.831554476,4.789728118,5.031936364,3.200124426,9.610614031,14.56153716,18.36434276,13.10503689,15.73572662,14.96330192,11.450342,18.35126242,16.48856879,15.19929722,16.19349832,13.63507002,16.5474549,19.19815964,17.0505456,22.97056428
2617800,5.832397715,4.847914703,5.096128908,3.200409922,9.660469002,14.67158833,18.36686222,13.10545842,15.7537846,14.97125313,11.52718993,18.31835057,16.496899,15.19929722,16.19349832,13.63723123,16.5474549,19.1982349,17.0505456,22.94613801
2618100,5.833240953,4.906101287,5.160321452,3.200695418,9.710323973,14.7816395,18.36938168,13.10587996,15.77184259,14.97920435,11.60403787,18.28543871,16.50522921,15.19929722,16.19349832,13.63939244,16.5474549,19.19831016,17.0505456,22.92171174
2618400,5.834084191,4.964287872,5.224513996,3.200980914,9.760178945,14.89169067,18.37190114,13.10630149,15.78990057,14.98715556,11.6808858,18.25252686,16.51355942,15.19929722,16.19349832,13.64155365,16.5474549,19.19838542,17.0505456,22.89728546
2618700,5.834927429,5.022474457,5.28870654,3.20126641,9.810033916,15.00174184,18.3744206,13.10672302,15.80795855,14.99510678,11.75773373,18.219615,16.52188963,15.19929722,16.19349832,13.64371486,16.5474549,19.19846068,17.0505456,22.87285919
2619000,5.835770668,5.080661042,5.352899084,3.201551906,9.859888887,15.111793,18.37694006,13.10714456,15.82601654,15.00305799,11.83458167,18.18670315,16.53021984,15.19929722,16.19349832,13.64587607,16.5474549,19.19853594,17.0505456,22.84843292
2619300,5.836613906,5.138847626,5.417091628,3.201837402,9.909743858,15.22184417,18.37945952,13.10756609,15.84407452,15.01100921,11.9114296,18.1537913,16.53855005,15.19929722,16.19349832,13.64803728,16.5474549,19.1986112,17.0505456,22.82400664
2619600,5.837457144,5.197034211,5.481284172,3.202122898,9.95959883,15.33189534,18.38197898,13.10798762,15.8621325,15.01896042,11.98827753,18.12087944,16.54688026,15.19929722,16.19349832,13.65019849,16.5474549,19.19868647,17.0505456,22.79958037
2619900,5.838300382,5.255220796,5.545476716,3.202408394,10.0094538,15.44194651,18.38449844,13.10840915,15.88019049,15.02691164,12.06512546,18.08796759,16.55521046,15.19929722,16.19349832,13.6523597,16.5474549,19.19876173,17.0505456,22.7751541
2620200,5.83914362,5.313407381,5.60966926,3.20269389,10.05930877,15.55199768,18.3870179,13.10883069,15.89824847,15.03486285,12.1419734,18.05505574,16.56354067,15.19929722,16.19349832,13.6545209,16.5474549,19.19883699,17.0505456,22.75072782
2620500,5.839986859,5.371593965,5.673861804,3.202979386,10.10916374,15.66204884,18.38953736,13.10925222,15.91630645,15.04281406,12.21882133,18.02214388,16.57187088,15.19929722,16.19349832,13.65668211,16.5474549,19.19891225,17.0505456,22.72630155
2620800,5.840830097,5.42978055,5.738054348,3.203264882,10.15901871,15.77210001,18.39205682,13.10967375,15.93436444,15.05076528,12.29566926,17.98923203,16.58020109,15.19929722,16.19349832,13.65884332,16.5474549,19.19898751,17.0505456,22.70187528
2621100,5.841673335,5.487967135,5.802246892,3.203550378,10.20887369,15.88215118,18.39457628,13.11009529,15.95242242,15.05871649,12.3725172,17.95632018,16.5885313,15.19929722,16.19349832,13.66100453,16.5474549,19.19906277,17.0505456,22.677449
2621400,5.842516573,5.546153719,5.866439436,3.203835874,10.25872866,15.99220235,18.39709574,13.11051682,15.9704804,15.06666771,12.44936513,17.92340832,16.59686151,15.19929722,16.19349832,13.66316574,16.5474549,19.19913803,17.0505456,22.65302273
2621700,5.843359812,5.604340304,5.93063198,3.20412137,10.30858363,16.10225351,18.3996152,13.11093835,15.98853839,15.07461892,12.52621306,17.89049647,16.60519172,15.19929722,16.19349832,13.66532695,16.5474549,19.19921329,17.0505456,22.62859646
2622000,5.84420305,5.662526889,5.994824524,3.204406866,10.3584386,16.21230468,18.40213466,13.11135989,16.00659637,15.08257014,12.60306099,17.85758461,16.61352193,15.19929722,16.19349832,13.66748816,16.5474549,19.19928855,17.0505456,22.60417019
2622300,5.845046288,5.720713474,6.059017068,3.204692362,10.40829357,16.32235585,18.40465412,13.11178142,16.02465435,15.09052135,12.67990893,17.82467276,16.62185214,15.19929722,16.19349832,13.66964937,16.5474549,19.19936381,17.0505456,22.57974391
2622600,5.845889526,5.778900058,6.123209612,3.204977858,10.45814854,16.43240702,18.40717358,13.11220295,16.04271234,15.09847256,12.75675686,17.79176091,16.63018234,15.19929722,16.19349832,13.67181058,16.5474549,19.19943907,17.0505456,22.55531764
2622900,5.846732764,5.837086643,6.187402156,3.205263354,10.50800351,16.54245819,18.40969304,13.11262448,16.06077032,15.10642378,12.83360479,17.75884905,16.63851255,15.19929722,16.19349832,13.67397179,16.5474549,19.19951433,17.0505456,22.53089137
2623200,5.847576003,5.895273228,6.2515947,3.20554885,10.55785848,16.65250935,18.4122125,13.11304602,16.0788283,15.11437499,12.91045273,17.7259372,16.64684276,15.19929722,16.19349832,13.676133,16.5474549,19.19958959,17.0505456,22.50646509
2623500,5.848419241,5.953459813,6.315787244,3.205834346,10.60771346,16.76256052,18.41473196,13.11346755,16.09688629,15.12232621,12.98730066,17.69302535,16.65517297,15.19929722,16.19349832,13.67829421,16.5474549,19.19966485,17.0505456,22.48203882
2623800,5.849262479,6.011646397,6.379979789,3.206119842,10.65756843,16.87261169,18.41725142,13.11388908,16.11494427,15.13027742,13.06414859,17.66011349,16.66350318,15.19929722,16.19349832,13.68045542,16.5474549,19.19974011,17.0505456,22.45761255
2624100,5.850105717,6.069832982,6.444172333,3.206405338,10.7074234,16.98266286,18.41977088,13.11431062,16.13300225,15.13822864,13.14099653,17.62720164,16.67183339,15.19929722,16.19349832,13.68261663,16.5474549,19.19981537,17.0505456,22.43318627
2624400,5.850948956,6.128019567,6.508364877,3.206690834,10.75727837,17.09271402,18.42229034,13.11473215,16.15106024,15.14617985,13.21784446,17.59428978,16.6801636,15.19929722,16.19349832,13.68477784,16.5474549,19.19989064,17.0505456,22.40876
2624700,5.851792194,6.186206151,6.572557421,3.20697633,10.80713334,17.20276519,18.4248098,13.11515368,16.16911822,15.15413106,13.29469239,17.56137793,16.68849381,15.19929722,16.19349832,13.68693905,16.5474549,19.1999659,17.0505456,22.38433373
2625000,5.852635432,6.244392736,6.636749965,3.207261826,10.85698831,17.31281636,18.42732926,13.11557521,16.1871762,15.16208228,13.37154032,17.52846608,16.69682402,15.19929722,16.19349832,13.68910025,16.5474549,19.20004116,17.0505456,22.35990745
2625300,5.85347867,6.302579321,6.700942509,3.207547322,10.90684328,17.42286753,18.42984872,13.11599675,16.20523419,15.17003349,13.44838826,17.49555422,16.70515423,15.19929722,16.19349832,13.69126146,16.5474549,19.20011642,17.0505456,22.33548118
2625600,5.854321908,6.360765906,6.765135053,3.207832818,10.95669825,17.5329187,18.43236818,13.11641828,16.22329217,15.17798471,13.52523619,17.46264237,16.71348443,15.19929722,16.19349832,13.69342267,16.5474549,19.20019168,17.0505456,22.31105491
2625900,5.855165147,6.41895249,6.829327597,3.208118314,11.00655323,17.64296986,18.43488764,13.11683981,16.24135015,15.18593592,13.60208412,17.42973052,16.72181464,15.19929722,16.19349832,13.69558388,16.5474549,19.20026694,17.0505456,22.28662863
2626200,5.856008385,6.477139075,6.893520141,3.20840381,11.0564082,17.75302103,18.4374071,13.11726135,16.25940814,15.19388714,13.67893206,17.39681866,16.73014485,15.19929722,16.19349832,13.69774509,16.5474549,19.2003422,17.0505456,22.26220236
2626500,5.856851623,6.53532566,6.957712685,3.208689306,11.10626317,17.8630722,18.43992656,13.11768288,16.27746612,15.20183835,13.75577999,17.36390681,16.73847506,15.19929722,16.19349832,13.6999063,16.5474549,19.20041746,17.0505456,22.23777609
2626800,5.857694861,6.593512245,7.021905229,3.208974802,11.15611814,17.97312337,18.44244602,13.11810441,16.2955241,15.20978957,13.83262792,17.33099495,16.74680527,15.19929722,16.19349832,13.70206751,16.5474549,19.20049272,17.0505456,22.21334982
2627100,5.8585381,6.651698829,7.086097773,3.209260298,11.20597311,18.08317454,18.44496548,13.11852594,16.31358208,15.21774078,13.90947585,17.2980831,16.75513548,15.19929722,16.19349832,13.70422872,16.5474549,19.20056798,17.0505456,22.18892354
2627400,5.859381338,6.709885414,7.150290317,3.209545794,11.25582808,18.1932257,18.44748494,13.11894748,16.33164007,15.22569199,13.98632379,17.26517125,16.76346569,15.19929722,16.19349832,13.70638993,16.5474549,19.20064324,17.0505456,22.16449727
2627700,5.860224576,6.768071999,7.214482861,3.20983129,11.30568305,18.30327687,18.4500044,13.11936901,16.34969805,15.23364321,14.06317172,17.23225939,16.7717959,15.19929722,16.19349832,13.70855114,16.5474549,19.2007185,17.0505456,22.140071
2628000,5.861067814,6.826258583,7.278675405,3.210116786,11.35553802,18.41332804,18.45252386,13.11979054,16.36775603,15.24159442,14.14001965,17.19934754,16.78012611,15.19929722,16.19349832,13.71071235,16.5474549,19.20079376,17.0505456,22.11564472
2628300,5.861911052,6.884445168,7.342867949,3.210402282,11.405393,18.52337921,18.45504332,13.12021208,16.38581402,15.24954564,14.21686759,17.16643569,16.78845632,15.19929722,16.19349832,13.71287356,16.5474549,19.20086902,17.0505456,22.09121845
2628600,5.862754291,6.942631753,7.407060493,3.210687778,11.45524797,18.63343037,18.45756278,13.12063361,16.403872,15.25749685,14.29371552,17.13352383,16.79678652,15.19929722,16.19349832,13.71503477,16.5474549,19.20094428,17.0505456,22.06679218
2628900,5.863597529,7.000818338,7.471253037,3.210973274,11.50510294,18.74348154,18.46008224,13.12105514,16.42192998,15.26544807,14.37056345,17.10061198,16.80511673,15.19929722,16.19349832,13.71719598,16.5474549,19.20101955,17.0505456,22.0423659
2629200,5.864440767,7.059004922,7.535445581,3.21125877,11.55495791,18.85353271,18.4626017,13.12147668,16.43998797,15.27339928,14.44741138,17.06770013,16.81344694,15.19929722,16.19349832,13.71935719,16.5474549,19.20109481,17.0505456,22.01793963
2629500,5.865284005,7.117191507,7.599638125,3.211544266,11.60481288,18.96358388,18.46512116,13.12189821,16.45804595,15.28135049,14.52425932,17.03478827,16.82177715,15.19929722,16.19349832,13.7215184,16.5474549,19.20117007,17.0505456,21.99351336
2629800,5.866127244,7.175378092,7.663830669,3.211829762,11.65466785,19.07363505,18.46764062,13.12231974,16.47610393,15.28930171,14.60110725,17.00187642,16.83010736,15.19929722,16.19349832,13.72367961,16.5474549,19.20124533,17.0505456,21.96908708
2630100,5.866970482,7.233564677,7.728023213,3.212115257,11.70452282,19.18368621,18.47016008,13.12274127,16.49416192,15.29725292,14.67795518,16.96896456,16.83843757,15.19929722,16.19349832,13.72584081,16.5474549,19.20132059,17.0505456,21.94466081
2630400,5.86781372,7.291751261,7.792215757,3.212400753,11.75437779,19.29373738,18.47267954,13.12316281,16.5122199,15.30520414,14.75480312,16.93605271,16.84676778,15.19929722,16.19349832,13.72800202,16.5474549,19.20139585,17.0505456,21.92023454
2630700,5.868656958,7.349937846,7.856408301,3.212686249,11.80423277,19.40378855,18.475199,13.12358434,16.53027788,15.31315535,14.83165105,16.90314086,16.85509799,15.19929722,16.19349832,13.73016323,16.5474549,19.20147111,17.0505456,21.89580827
2631000,5.869500197,7.408124431,7.920600846,3.212971745,11.85408774,19.51383972,18.47771846,13.12400587,16.54833587,15.32110657,14.90849898,16.870229,16.8634282,15.19929722,16.19349832,13.73232444,16.5474549,19.20154637,17.0505456,21.87138199
2631300,5.870343435,7.466311015,7.98479339,3.213257241,11.90394271,19.62389088,18.48023792,13.12442741,16.56639385,15.32905778,14.98534691,16.83731715,16.8717584,15.19929722,16.19349832,13.73448565,16.5474549,19.20162163,17.0505456,21.84695572
2631600,5.871186673,7.5244976,8.048985934,3.213542737,11.95379768,19.73394205,18.48275738,13.12484894,16.58445183,15.33700899,15.06219485,16.8044053,16.88008861,15.19929722,16.19349832,13.73664686,16.5474549,19.20169689,17.0505456,21.82252945
2631900,5.941456525,7.625925088,8.179186235,3.315179306,11.95257674,19.63567529,18.48275738,13.12231974,16.58445183,15.35026102,14.95546161,16.79472534,16.88132272,15.19929722,16.19349832,13.73448565,16.5474549,19.20094428,17.04851578,21.83579404
2632200,6.011726377,7.727352576,8.309386536,3.416815874,11.9513558,19.53740853,18.48275738,13.11979054,16.58445183,15.36351304,14.84872837,16.78504538,16.88255682,15.19929722,16.19349832,13.73232444,16.5474549,19.20019168,17.04648595,21.84905864
